video_id,title,description,channel,published,views,likes,comments
ajp9Kk4i8y0,Sulwhasoo First Care Activating Serum with Susan Yara,Learn all about this iconic prep step with Mixed Makeup founder Susan Yara.,Sulwhasoo US,2022-01-24T19:27:42Z,38401,196.0,16.0
K6pE58aRf9k,A skincare staple! Sulwhasoo First Care Activating Serum review!,Buy the Sulwhasoo First Care Activating Serum here (commission earning Amazon affiliate link): https://urlgeni.us/amazon/xAFwu ...,Kayla Amme,2024-06-05T04:37:53Z,422,2.0,0.0
Qkx1RI_afdM,Sulwhasoo First Care Activating Serum,"Your first step to radiant skin, reinvented! Sulwhasoo's iconic bestselling serum has undergone a reformulation as the brand ...",Sulwhasoo US,2021-02-02T00:10:26Z,15295,56.0,7.0
pjJkynYQiTQ,5 things I learned at Sulwhasoo&#39;s Masterclass,,Megan 🤍,2023-10-07T17:29:37Z,15029,454.0,9.0
ttkBTC6N9ho,Sulwhasoo First Care Activating Serum,Should I open my limited edition Sulwhasoo bottle?! It was released early 2023 for the Lunar New Year (Rabbit) or should it ...,Glow With Gregg,2023-08-16T22:00:28Z,7632,63.0,14.0
m0Uwzr5YfzE,Sulwhasoo First Care Activating Serum | Review #sulwhasoo #skincare #review #beauty #musthaves #demo,,Anushka Tanwar,2024-05-19T11:50:41Z,3358,45.0,0.0
yDFd2EBMGTw,SULWHASOO: My Updated Thoughts on this ~Luxury~ Korean Skin Care Brand!,Timestamps/Affiliate Links Below Where to Purchase: Sephora - https://howl.me/cmFY5Ubcxmg Stylevana ...,AliceintheRabbitHole,2024-07-15T23:00:34Z,26723,777.0,132.0
NFoP7PSKPKs,SULWHASOO&#39;S BEST SELLER GOT AN UPGRADE! IS IT WORTH IT?👀,The 6th generation of Sulwhasoo's First Care Activating Serum is here!!! Check this new upgrade with me~! I am in love with the ...,EuniUnni,2023-04-12T02:00:11Z,35454,754.0,13.0
SZf2DzvZyTw,Elevate your glow with our First Care Activating Serum VI – a timeless #koreanskincare essential.,"Brighten your skin, reduce visible fine lines, and unveil a smoother, more radiant complexion. Discover the power of ginseng ...",Sulwhasoo US,2025-02-07T01:00:22Z,3122,65.0,0.0
SvM4OdeWJdU,Discover the magic of First Care Activating Serum VI!✨ #Sulwhasoo #FirstCareActivatingSerum #kbeauty,A lightweight yet powerful serum that is rich in antioxidants and Ginseng to visibly improve your skin with repeated use: 94% ...,Sulwhasoo India Official,2024-09-05T10:17:59Z,4717,57.0,0.0
BuBl1dU7_54,GLASS SKIN WITHOUT MAKEUP? | Sulwhasoo First Care Activating Serum,Today I'm doing a skincare review of a product that is giving me glass skin without makeup. No joke. I've been using it for 20 days ...,Brazilian Girl Channel,2018-06-26T02:07:06Z,11722,135.0,31.0
2k3SVs6P-sA,Sulwhasoo First Care Activating Serum | THE ROUTINE,What's the first thing you do every day? Always start with the best: Sulwhasoo First Care Activating Serum ⠀ #Sulwhasoo ...,Sulwhasoo US,2022-10-13T13:49:22Z,2443,16.0,0.0
MqhScLfAcTc,Sulwhasoo First Care Activating Serum Review 💚 Balancing Water &amp; Vitalizing Sleeping Mask Review,"Not sponsored* Sharing my review on Sulwhasoo first care activating serum. These are Luxury Kbeauty Products, I have been ...",Shelley Nayak,2021-02-24T15:18:16Z,13092,200.0,51.0
At57orEE_yM,Our best-selling First Care Activating Serum just got a makeover✨   #skinbarrier #glassskin,"Now powered by ginseng, it strengthens the skin's barrier, while also addressing premature visible signs of aging. The texture of ...",Sulwhasoo US,2023-09-16T04:00:09Z,31538,114.0,1.0
i1D7DzukdRc,"Sulwhasoo First Care Activating Serum Review, Hydrating And Long Lasting Serum!","Thanks for watching, subscribe & share! ✓ Current Price & More Info (US): https://amzn.to/48IULLV ✓ International Shop Link: ...",Opiniones,2024-03-10T01:15:02Z,301,1.0,0.0
2Py6AWWf3fg,Sulwhasoo First Care Activating Serum VI #skincare #koreanskincare,,Yoli,2024-03-22T12:00:05Z,1659,9.0,1.0
xSiiXtmvKl0,Sulwhasoo #1 Anti-aging First Care Activating Serum and Sulwhasoo Bestselling Gentle Cleansing Foam,High End Korean Skincare Korean Brand Sulwhasoo #1 Anti-aging First Activating Serum and Sulwhasoo Gentle Foam Cleanser ...,Elle Diaries Channel,2022-10-11T18:06:56Z,105,2.0,0.0
rRneRYuvgC8,Sulwhasoo Anti-Aging First Care Activating Serum - Sephora Review Stats,The statistics generated from Sephora user review for Sulwhasoo Anti-Aging First Care Activating Serum 9 out of 10 say it makes ...,Skin Care Reviews,2023-12-19T22:03:12Z,76,1.0,0.0
GoveLkFOktI,Everyone LOVES First Care Activating Serum,Why do you love Sulwhasoo First Care Activating Serum?,Sulwhasoo US,2021-08-02T21:47:19Z,377,6.0,1.0
A1-s0KNoIY8,Sulwhasoo First Care Activating Serum Luxury Premium Kbeauty #luxuryskincare,"Luxury premium Kbeauty Sulwhasoo. This First Care Activating Serum is backed by 23 years of research and newest technology, ...",Shimm Quest,2023-02-26T20:43:06Z,639,9.0,0.0
z7q6zzUklDs,Glow With Ava &amp; Sulwhasoo&#39;s First Care Activating Serum,Watch and learn all about First Care Activating Serum with Glow With Ava!,Sulwhasoo US,2021-08-02T19:58:55Z,3158,19.0,2.0
qv1UuyiSZHU,First step in skincare routine - Sulwhasoo First Care Activating Serum,I think @SulwhasooOfficial First Care Activating Serum does not need an introduction. This was one of the first luxury Asian ...,Juliya Yasmin,2023-03-30T18:20:03Z,2036,24.0,0.0
qpMXIg5LBvg,Sulwhasoo First Care Activating Serum,Rubbing in some liquid gold #sulwhasoo First Care Activating Serum onto my precious face #skincare #menskincare ...,Glow With Gregg,2023-01-24T20:08:17Z,2595,40.0,3.0
7gS-l6FZxe4,Is The Sulwhasoo First Care Activating Serum Really Worth The Price? | Shopee TV,Should you splurge on the Sulwhasoo First Care Activating Serum? Find out from our Sulwhasoo review what we feel about this ...,Shopee Singapore,2021-03-31T16:00:09Z,5612,15.0,0.0
7_0eZUE6-1Q,"Rating &amp; Review Sulwhasoo skincare ( detail in description , click 3 dots )",REVIEW & Rating | in caption below - ✨SULWHASOO GENTLE CLEANING FOAM - Love this cleanser for my dry sensitive acne ...,Shelley Nayak,2023-06-23T13:30:03Z,34467,500.0,17.0
G-FuOHNl-UE,#SULWHASOO First Care Activating Serum #goldenserum #bestkoreanserum *press sample,,Minimalbelle,2022-04-10T23:30:59Z,2089,42.0,0.0
a127nM7Jkgo,Sulwhasoo first care serum - my favourite first step in skincare routine,Shop Sulwhasoo First Care Activating serum https://shopmy.us/collections/122905.,Juliya Yasmin,2023-02-20T05:06:31Z,824,20.0,0.0
fWCDA9XzsqI,Perfect Your Korean Beauty Skincare Routine Ft. Sulwhasoo | Sephora,Learn how to build the perfect Korean beauty skincare routine with Sulwhasoo and their iconic First Care Activating Serum.,Sephora,2021-12-15T14:00:31Z,41368,533.0,11.0
XPEs8ggKtGQ,✨6 BENEFITS IN ONE BOTTLE?!!?✨ Sulwhasoo First Care Activating Serum First Impressions (Ipsy),Hey friends!! Welcome back to our channel! Today we have a new skincare first impressions/review. This is the Sulwhasoo First ...,Everyday Thrifty Living,2022-11-07T17:00:18Z,59,7.0,6.0
sTbcQTNAhFo,SULWHASOO FIRST CARE ACTIVATING SERUM #shorts #shortvideo #youtubeshorts,SULWHASOO FIRST CARE ACTIVATING SERUM #shorts #shortvideo #youtubeshorts Current offer @sulwhasoo.india✨ On ...,Adsas,2023-07-06T13:22:54Z,228,11.0,0.0
_9WOMw2GLQQ,SULWHASOO SKIN CARE REVIEW | 3 MONTHS AFTER,Finally my update and review of the Sulwhasoo Skin Care Trial Sets! Learn my thoughts 3 months after trialing the two sets ...,All Mod Things,2020-08-24T14:00:38Z,75343,731.0,60.0
1ey8DJHN0Ro,Trying The Sulwhasoo First Care Activating Serum | TheBeauLife,"Radiant skin like ROSÉ's? Yes, please. ✨ We dedicated an afternoon towards self-care (and skincare) with Sulwhasoo Singapore ...",TheBeauLifeCo,2023-03-25T03:00:00Z,7979,151.0,1.0
7Xoe_0j3j7s,How To Use Our New First Care Activating Serum VI  #sulwhasoo #skinbarrier,"Designed to be your first step post-cleanse, our innovative formula helps strengthen skin barrier weakened after cleansing while ...",Sulwhasoo US,2023-09-08T15:00:48Z,277013,37.0,0.0
DSLBK87RlD0,Testing out luxury skincare for a month... is it worth your money?,"As a girly with sensitive acne-prone skin, I wanted to test Sephora's top rated luxury brands and some luxe Korean luxury skincare ...",Christine Le,2023-09-17T15:45:00Z,40865,602.0,39.0
3mPnIwVqBps,My Anti-Aging Skincare | Sulwhasoo routine,My sulwhasoo anti aging routine that I swear by!! FOLLOW @lobrods ♡All Products mentioned can be found on Yesstyle!,Lora,2021-08-21T06:29:20Z,31298,327.0,29.0
jqD_TNdHdIk,Sulwhasoo Skincare Routine Trial Kit,I filmed this back in July when I was on my honeymoon in Puerto Rico. The kit held it down. I felt I could get a good routine with lots ...,Lora,2023-10-18T16:41:40Z,7892,83.0,8.0
TtmmeV7-hUk,"Unboxing Sulwhasoo trial kit, review soon!",,Andiani Beauty Journal,2022-05-08T23:37:34Z,1541,9.0,0.0
21Md4XKEArU,#Sulwhasoo #Firstcare #ActivatingSerum #Shorts,Sulwhasoo #Firstcare #ActivatingSerum #Shorts.,Product Merch Reviews 2025,2022-02-26T21:25:55Z,127,,0.0
CcZUFaJr9zI,First Care Activating Serum (Sulwhasoo),Sulwhasoo First Care Activating Serum has such a great color and smell. The 5 main ingredients in this popular skincare serum ...,Glow With Gregg,2023-08-09T18:00:11Z,1003,10.0,2.0
Mf4yhsQfXVs,SULWHASOO SKINCARE REVIEW|| THIS WILL IMPROVE YOUR SKIN||TRIAL KIT,"As a girlie, Have you thought of trying Sulwhasoo Trial set. I have acne prone oily sensitive skin, at first I was hesitant then I ...",Michi Shell,2024-01-08T23:00:12Z,3373,59.0,10.0
kDcFWQB4Lzk,Sulwhasoo First Care Activating Serum Gives Your Skincare a Boost,"Enter the Korean brand, Sulwhasoo, a brand that is extremely popular, and well thought of in the East, one reason being their ...",Potpourri Of Whatever,2017-04-06T19:00:05Z,1860,8.0,0.0
hM1KrnDhR-4,SULWHASOO BRAND REVIEW | GINSENG SERUM AND CREAM | FIRST CARE SERUM | ESSENTIAL BALANCING WATER,Was I too critical? What are your thoughts if you tried any of those products? Let me know your opinion on price - quality ratio.,Ella Moran Makeup,2022-01-09T15:59:34Z,10205,104.0,22.0
2ablcT2roY0,✨ Holy Grail Serum ✨ #Sulwhasoo First Care Serum #kbeauty #skincare #shorts,,Marsh,2022-02-25T00:21:06Z,175,2.0,0.0
5j5pcDoUdxc,"As she said, in #koreanskincare we trust. This is the secret to radiant skin ⭐ #glowingskin #serum","As @teairawalker said, in Korean skincare we trust. The secret to radiant skin is our First Care Activating Serum VI, powered by ...",Sulwhasoo US,2025-02-23T01:00:06Z,716,17.0,0.0
5K8h0dWMUMw,Sulwhasoo first care activating serum #bestserum #bestserumfordryskin #skincare #sulwhasoo #korean,,Amrita Kaur,2023-11-28T10:51:14Z,360,10.0,0.0
RZeNFERfSHo,Perfect Your Skincare Routine with Sulwhasoo #sulwhasoo #skincareroutine  #skinbarrier,Get Unready with Soo Youn Lee as she takes off her makeup with Sulwhasoo's First Care Activating Serum VI.This hydrating ...,Sulwhasoo US,2023-09-26T19:54:44Z,7451,18.0,2.0
LIPDV4x5NIE,"Great Skincare for Mature Skin.Sulwhasoo Essential Comfort, Sulwhasoo First Care Serum. #sulwhasoo",,BlissfulPharm,2024-07-02T07:40:21Z,83,1.0,0.0
syhIOkBrlLs,First Care Activating Serum + Concentrated Ginseng Cream,"The perfect pair for gorgeous, glowing skin!",Sulwhasoo US,2022-01-24T19:43:05Z,4583,71.0,0.0
07YhDJhfRvM,@SulwhasooOfficial First Care Activating Mask EX #skincare #sulwhasoo #boujee #asianskincare,,byodles,2023-06-20T05:52:52Z,1259,22.0,0.0
DOugBuTd6us,Tinh Chất Sulwhasoo First Care Activating Serum Ngăn Ngừa Lão Hóa Da 15ml,Tinh chất ngăn ngừa lão hóa Sulwhasoo First Care Activating ...,Chuẩn Authentic ,2025-03-08T16:00:44Z,239,0.0,0.0
Dn9AZf5n56Y,Sulwhasoo | First Care Activating Serum VI (윤조에센스 6세대)ㅣArt in All Angles,"Inspired by white porcelain, which embodies the essence of Korean aesthetic, and elevated once more with modern touch.",Sulwhasoo,2023-02-28T15:00:20Z,2458684,85.0,0.0
lezSgvuxlbg,is Sulwhasoo really good? premium ANTI-AGING k-skincare [REVIEW] 🍊,Finally reviewed Sulwhasoo! It has always been in my list to review this brand but it's super expensive here in Malaysia. When I ...,Kev's World,2024-09-19T11:00:54Z,4551,47.0,5.0
cacSzvWldcE,Sulwhasoo First Care Activating Serum VI,"If you're looking to elevate your skincare routine and get that healthy, dewy glow, I definitely recommend giving this a try. Let me ...",Zuby Rana,2025-01-25T17:25:32Z,178,1.0,0.0
n8FxtJDtAn8,Sulwhasoo First Care Activating Serum #skincareproduct #skincareroutine,,tbHome,2023-11-05T16:17:51Z,2242,28.0,1.0
hLmU9GP8okU,FIRST CARE ACTIVATING SERUM BEAUTY TIP #4,,Sulwhasoo US,2021-02-02T01:25:17Z,986,11.0,0.0
hx__wrutvbQ,REVIEW JUJUR Sulwhasoo First Care Activating Serum! | Ganis Alma Latifa,"Hi! Selamat datang di channel kecilku, kali ini aku review sulwhasoo first care activating serum. Kira-kira worth it ga sih sama ...",Ganis Alma Latifa,2022-10-25T08:00:27Z,483,4.0,0.0
YHG1zN2i704,Sulwhasoo First Care Activating Serum EX,"The true beauty of skin, begins from the first balance. First Care Activating Serum EX restore the skin balance, to get a healthy and ...",Sulwhasoo Indonesia,2016-04-27T07:07:19Z,52106,144.0,2.0
vK0IRkTxQ2k,Sulwhasoo First Care Activating Serum EX - First Step,Discover why should we use First Care Activating Serum EX as the first step of skin care. For more information click: ...,Sulwhasoo Indonesia,2016-06-27T01:45:11Z,14302,26.0,0.0
suQkKSllS1s,Sulwhasoo First Care Activating Serum,"Experience Sulwhasoo's No.1 Anti-Aging Boosting Serum, First Care Activating Serum. Designed to awaken your skin barrier, ...",Sulwhasoo Malaysia,2021-05-17T07:04:02Z,125354,,
GaY8UConzl0,Sulwhasoo Activating Serum Review – Is It Legit and Does It Really Work?,Sulwhasoo Activating Serum Review – Is It Legit and Does It Really Work? Sulwhasoo is a luxury Korean skincare brand known ...,SALMAN TECH,2025-04-25T09:50:28Z,21,0.0,0.0
k2bPt3RdFks,Sulwhasoo First Care Activating Serum | Sulwhasoo India,"This video talks about First Care Activating Serum, the first step to balanced skin. You can shop all Sulwhasoo products ...",Sulwhasoo India Official,2020-04-13T09:53:16Z,20540,51.0,2.0
oaegDwfrPZM,REVIEW SULWHASOO FIRST CARE ACTIVATING SERUM INDONESIA,"Sulwhasoo #Firstcare #FirstSerum #SulwhasooID Sulwhasoo First Care Activating Serum - Skincare, Perawatan Wajah, Serum, ...",CLARESTA RAVENSKA,2022-10-25T15:27:36Z,4144,19.0,3.0
KaYKjmWxIX4,Sulwhasoo First Care Activating Serum EX,July 2015.,Sulwhasoo Singapore,2015-06-29T15:47:53Z,2510,3.0,0.0
Pq2q_a4KT5U,Sulwhasoo First Care Activating Serum (윤조에센스)ㅣFULL,Sulwhasoo First Care Activating Serum Phiên bản giới hạn.,Sulwhasoo Việt Nam,2022-11-03T18:46:56Z,301638,,0.0
A-6BBTINbWk,Start with the best to activate skin&#39;s potential for healthy radiance.,Meet our First Care Activating Serum Limited Edition. #설화수 #Sulwhasoo.,Sulwhasoo US,2023-03-01T19:04:26Z,239,2.0,0.0
ngpapNGFV6Q,Sulwhasoo First Care Special Set Toner+Emulsion+Serum 60ml+Kits,"Sulwhasoo First Care Special Set Toner+Emulsion+Serum 60ml+Kits Skin Care Benefits: Radiance, Anti-Aging, Moisturizing, ...",SK E&C (skenc),2023-06-10T13:00:44Z,197,2.0,0.0
P1ZyO1a30o0,Our best-selling First Care Activating Serum just got a makeover.  #skinbarrier #glassskin,"Now powered by ginseng, it helps strengthen the skin's barrier, while also addressing premature visible signs of aging.",Sulwhasoo US,2023-09-01T04:00:26Z,444,10.0,0.0
rxLSubOnByY,"Hydrated, youthful-looking skin in every drop  #sulwhasoo #skinbarrier #glassskin","Designed to be the first step post-cleansing, our First Care Activating Serum's lightweight formula absorbs instantly to replenish ...",Sulwhasoo US,2023-09-14T16:00:41Z,386,10.0,0.0
59ABRJ2IQTE,First Care Activating Serum EX STAR Limited Edition,ResetYourYouth with First Care Activating Serum EX Hadir dalam edisi terbatas dengan ukuran 120ml dan kemasan dilapisi ...,Sulwhasoo Indonesia,2019-04-24T08:22:49Z,25732,18.0,0.0
HdUzzw5ZuTg,✨ Ready for a skincare experience like no other?,"Ready for a skincare experience like no other? ✨ Step into the world of Sulwhasoo, where over 60 years of tradition meets the ...",Sulwhasoo India Official,2025-05-13T09:56:17Z,8,1.0,0.0
pVgEhA_iZZg,Sulwhasoo First Care Activating Serum Ex | BONIIK Australia #shorts,"SULWHASOO First Care Activating Serum Ex provides skin balance using upgraded JAUM Balancing Complex, patented by ...",BONIIK,2021-08-30T00:12:31Z,111,2.0,0.0
y-i0iZ5XXT8,OMG! Lần đầu thử Sulwhatsoo 🥹 #sulwhasooVN #firstcareactivatingserum #short #lamdep #review #mypham,,Lucia ,2022-12-11T11:00:37Z,11450,521.0,22.0
E7UPH-tNavg,FULL Sulwhasoo Review | First Care &amp; Ginseng,Sulwhasoo Skincare Review Instagram: @lobrods https://www.instagram.com/lobrods/ Website: ...,Lora,2021-12-31T03:07:13Z,22058,265.0,24.0
FdwaRwWddnU,Sulwhasoo First Care Activating Serum Review,"Halo Temans Youtube, Di video #PojokReview kali ini, gw mau mereview Sulwhasoo First Care Activating Serum! Skincare ...",Dunia Andri,2020-10-07T04:00:02Z,2334,25.0,12.0
Z3abp8SjJLI,"Sulwhasoo Essential Balancing Emulsion, 4.2 Fluid Ounce | Review/Test","Review about Sulwhasoo Essential Balancing Emulsion, 4.2 Fluid Ounce Hello, this is LogiReview a generative user- content ...",Women's Best Choice Makeup Brushes,2016-09-11T12:54:19Z,1506,1.0,0.0
9s7ylZV7Oaw,FIRST CARE ACTIVATING SERUM BEAUTY TIP #2,,Sulwhasoo US,2021-02-02T01:34:59Z,3027,40.0,1.0
IrmuDDpffkE,First Care Activating Serum featuring Song Hye Kyo,Song Hye Kyo tells us the secret to getting luminous skin filled with vitality.,Sulwhasoo Singapore,2018-06-01T05:00:30Z,117134,8.0,0.0
CD4C3EdhtTc,The First Care Activating Serum has been the iconic serum since the birth of  the brand.,"This March, Sulwhasoo presents the new limited edition of First Care Activating Serum #설화수 #Sulwhasoo.",Sulwhasoo US,2023-03-01T18:36:18Z,219,2.0,0.0
OWpbz-csIk4,Sulwhasoo First Care Activating Serum 20Ad,,Sulwhasoo Việt Nam,2021-01-13T14:00:46Z,699,3.0,0.0
ARosBC6gMKw,My Skincare Routine - Sulwhasoo First Care Activating Serum Ex,"Sekarang aku mau kasih sedikit tutorial, apa aja sih skincare routineku! Ada 2 produk yang aku gunakan dalam video ini ...",Ririe Prams,2015-09-20T00:00:00Z,30569,119.0,5.0
W4SRrwUTsUM,FIRST CARE ACTIVATING SERUM BEAUTY TIP #6,,Sulwhasoo US,2021-02-02T01:04:35Z,2147,32.0,0.0
lqxl49Ha0E8,FIRST CARE ACTIVATING SERUM VI,MY NAME IS FIRST CARE ACTIVATING SERUM VI One bottle sold every 10 seconds* The First Care Activating Serum VI takes ...,Sulwhasoo India Official,2024-04-29T07:58:00Z,52469,90.0,0.0
GbGhwha7APU,What’s your love language? Ours is masking with #sulwhasoo 🧖‍♀️🫧🧡,,Sulwhasoo US,2024-05-22T21:22:38Z,33949,131.0,0.0
Iw8ZuU-OeTE,Tinh chất Sulwhasoo First Care Activating Serum mini 8ml khởi nguồn sáng da|| Hằng Ohui Korea,Tinh chất Sulwhasoo First Care Activating Serum mini 8ml khởi nguồn sáng da|| Hằng Ohui Korea #shorts ...,HẰNG OHUI KOREA,2021-11-09T18:06:37Z,173,1.0,0.0
jklZbVTpWzs,Sulwhasoo | First Care Activating Serum VI | My First Sulwhasoo Story,"LIM YOONA, sebagai Global Ambassador terbaru Sulwhasoo, berbagi cerita tentang pengalaman pertamanya menggunakan ...",Sulwhasoo Indonesia,2025-05-05T07:56:28Z,45,0.0,0.0
s1-Ril2lByc,SulwhasooㅣFirst Care Activating Serum (윤조에센스)ㅣ그녀들의 윤빛 피부 이야기,오랜 기간 윤조를 써온 고객들이 직접 이야기하는 윤조에센스의 진짜 효능. 단순 피부 문제를 넘어 피부의 근본부터 케어해 정체된 ...,Sulwhasoo,2025-04-14T01:21:36Z,406,5.0,0.0
scFfqxv5WRc,On to a new bottle. Sulwhasoo First care activating serum.,Sulwhasoo First Care.,kayvonkrs1,2023-09-27T13:56:52Z,284,3.0,0.0
_VKN8pPOhN0,100 Ways of Sulwhasoo First Care Activating Serum: Long-lasting Lipstick Technique,FCAS Usage (Episode 9: Long-lasting Lipstick Technique) โซลวาซูนำเสนอเทคนิคสุดพิเศษเพื่อเคล็ดลับแห่งริมฝีปากอวบอิ่ม เย้ายวน ...,AR,2014-07-28T03:25:21Z,3321,3.0,0.0
pDZRj1V9Uys,Review Sulwhasoo first care activating serum ginseng #skincare #glowingskin #serum  #antiaging,,Rayan_biuti,2024-10-21T07:54:47Z,47,3.0,0.0
ttHpMN0CmtY,Must Have Item ของ ROSÉ : First Care Activating Serum VI,Must Have Item ของ ROSÉ First Care Activating Serum VI ผลิตภัณฑ์ที่จะเปลี่ยนผิวคุณไปตลอดกาล ...,Sulwhasoo Thailand Official,2023-09-04T04:52:02Z,601182,170.0,16.0
7dRIkCigX1w,FIRST CARE ACTIVATING SERUM BEAUTY TIP#7,,Sulwhasoo US,2021-02-02T00:57:46Z,1217,22.0,0.0
HgsWwXRdSsY,Sulwhasoo First Care Aactivating Serum | THE LOVERS,First Care Activating Serum is the product of true passion and perseverance with over 400000 customers having purchased more ...,Sulwhasoo US,2022-10-13T13:54:53Z,365,2.0,0.0
T5xZrFjMM2o,Glass skin in a bottle of First Care Activating Serum #Sulwhasoo #GlassSkin #Antiaging,,Sulwhasoo Indonesia,2024-12-17T16:03:07Z,1056,12.0,0.0
fuSCuEVJDm4,The New and Improved First Care Activating Serum,"This best-selling K-beauty serum is the coveted step to getting a visibly smooth, glass skin-level glow--now elevated to perfection ...",Sulwhasoo US,2021-02-02T01:39:31Z,1737,27.0,0.0
N2yl1n57QS4,My name is First Care Activating Serum VI💫 #Ginsengbeauty,"Who am I? A first step serum that helps ⭐improve visible signs of aging, ⭐ strengthen your moisture barrier, and ⭐boost ...",Sulwhasoo US,2024-03-02T17:00:25Z,9593,8.0,0.0
Bd-u_briLvQ,Sulwhasoo First Care Activating Serum | Beauty Tip 5,Keep skin irritation at bay with the soothing and hydrating First Care Activating Serum from the very first step. Apply the ...,Sulwhasoo Singapore,2020-09-14T14:00:03Z,178,4.0,0.0
o2lYamXqndg,Better Skin Every Day with First Care Activating Serum #7 A Healing Shower Care,,Sulwhasoo Thailand Official,2020-05-14T07:38:23Z,250,3.0,0.0
cDkWgst0wOg,Sulwhasoo First Care Activating Serum EX - First Balance,Discover what will happen if skin balance is not sought from the first step after cleansing. For more information click: ...,Sulwhasoo Indonesia,2016-07-08T08:00:26Z,5215,10.0,0.0
cDkWgst0wOg,Sulwhasoo First Care Activating Serum EX - First Balance,Discover what will happen if skin balance is not sought from the first step after cleansing. For more information click: ...,Sulwhasoo Indonesia,2016-07-08T08:00:26Z,5215,10.0,0.0
zRwmi6xsWuk,"Sulwhasoo first care activating serum trial kit, unboxing, what’s inside the box.",unboxingvideo #nofilter #sulwhasoo #sulwhasoofirstcareactivatingserumtrialkit #shopeehaul #shopeeid #whatsinthebox ...,V-FBD,2021-12-10T02:56:13Z,1979,11.0,0.0
zRwmi6xsWuk,"Sulwhasoo first care activating serum trial kit, unboxing, what’s inside the box.",unboxingvideo #nofilter #sulwhasoo #sulwhasoofirstcareactivatingserumtrialkit #shopeehaul #shopeeid #whatsinthebox ...,V-FBD,2021-12-10T02:56:13Z,1979,11.0,0.0
OVD9j7Y--AQ,"SULWHASOO | FIRST CARE ACTIVATING SERUM | CHĂM TỪ GỐC DA, THĂNG HOA KHÍ SẮC","Khám phá góc nhìn toàn diện về việc ngăn ngừa lão hóa da với Đại sứ Toàn cầu của Sulwhasoo, LIM YOONA. Không nhắm vào ...",Sulwhasoo Việt Nam,2025-02-28T05:01:42Z,71,11.0,0.0
OVD9j7Y--AQ,"SULWHASOO | FIRST CARE ACTIVATING SERUM | CHĂM TỪ GỐC DA, THĂNG HOA KHÍ SẮC","Khám phá góc nhìn toàn diện về việc ngăn ngừa lão hóa da với Đại sứ Toàn cầu của Sulwhasoo, LIM YOONA. Không nhắm vào ...",Sulwhasoo Việt Nam,2025-02-28T05:01:42Z,71,11.0,0.0
cDkWgst0wOg,Sulwhasoo First Care Activating Serum EX - First Balance,Discover what will happen if skin balance is not sought from the first step after cleansing. For more information click: ...,Sulwhasoo Indonesia,2016-07-08T08:00:26Z,5215,10.0,0.0
cDkWgst0wOg,Sulwhasoo First Care Activating Serum EX - First Balance,Discover what will happen if skin balance is not sought from the first step after cleansing. For more information click: ...,Sulwhasoo Indonesia,2016-07-08T08:00:26Z,5215,10.0,0.0
zRwmi6xsWuk,"Sulwhasoo first care activating serum trial kit, unboxing, what’s inside the box.",unboxingvideo #nofilter #sulwhasoo #sulwhasoofirstcareactivatingserumtrialkit #shopeehaul #shopeeid #whatsinthebox ...,V-FBD,2021-12-10T02:56:13Z,1979,11.0,0.0
zRwmi6xsWuk,"Sulwhasoo first care activating serum trial kit, unboxing, what’s inside the box.",unboxingvideo #nofilter #sulwhasoo #sulwhasoofirstcareactivatingserumtrialkit #shopeehaul #shopeeid #whatsinthebox ...,V-FBD,2021-12-10T02:56:13Z,1979,11.0,0.0
OVD9j7Y--AQ,"SULWHASOO | FIRST CARE ACTIVATING SERUM | CHĂM TỪ GỐC DA, THĂNG HOA KHÍ SẮC","Khám phá góc nhìn toàn diện về việc ngăn ngừa lão hóa da với Đại sứ Toàn cầu của Sulwhasoo, LIM YOONA. Không nhắm vào ...",Sulwhasoo Việt Nam,2025-02-28T05:01:42Z,71,11.0,0.0
OVD9j7Y--AQ,"SULWHASOO | FIRST CARE ACTIVATING SERUM | CHĂM TỪ GỐC DA, THĂNG HOA KHÍ SẮC","Khám phá góc nhìn toàn diện về việc ngăn ngừa lão hóa da với Đại sứ Toàn cầu của Sulwhasoo, LIM YOONA. Không nhắm vào ...",Sulwhasoo Việt Nam,2025-02-28T05:01:42Z,71,11.0,0.0
rHKfRwLB3Dc,Sulwhasoo First care activating serum,,MySkinMycare,2023-05-03T13:08:58Z,459,12.0,0.0
BbHBYn4AGu4,The Sulwhasoo Signature Beauty Ritual,Discover the Harmony and Balance of Sulwhasoo by savoring the exquisite rituals and extraordinary results of holistic beauty.,Sulwhasoo US,2017-01-27T21:03:55Z,143856,1015.0,19.0
CVI2W5xD3oQ,Song Hye Kyo for Sulwhasoo 2018,"In this video, Sulwhasoo's brand muse, Song Hye Kyo discusses the secret to beautiful skin, starting with First Care Activating ...",Sulwhasoo US,2018-04-05T17:43:59Z,28313,261.0,11.0
yybWR-ZK0Jc,Unboxing Sulwhasoo First Care Activating Serum | 2021,Hello guys! Thank you for watching my video on unboxing Sulwhasoo First Care Activating Serum. I bought it from the official store ...,Eexinne Koh,2021-05-07T16:42:28Z,99,6.0,0.0
HfMHWM4xE8o,Glowing Skin Guide,Step by Step Sulwhasoo Beauty Ritual.,Sulwhasoo US,2022-01-24T19:40:11Z,1016,21.0,0.0
